13 56
13 56
104 56
264 105
264 281
13 56
281 264
105 281
288 266
276 266
293 266
2 253
7 264
105 281
7 281
105 264
281 264
264 281
264 281
264 281
281 264
281 264
268 288
268 288
268 272
264 281
276 288
288 276
276 288
0 106
264 281
276 266
266 276
288 266
288 266
288 266
266 288
266 288
288 266
288 266
266 288
288 266
266 288
288 266
288 266
258 56
16 105
16 105
16 105
105 281
13 281
13 281
13 281
13 281
7 294
7 276
7 294
7 276
7 276
7 276
266 288
81 281
266 288
288 266
13 266
7 109
7 109
7 276
7 109
7 109
7 109
7 109
7 109
7 276
7 276
7 109
7 276
7 276
7 276
7 109
7 276
276 109
7 276
109 276
276 109
7 276
7 276
276 109
7 276
276 109
7 276
7 276
7 276
7 109
7 276
7 276
7 109
7 276
7 276
13 106
276 109
7 109
7 109
7 109
7 109
7 109
7 294
273 272
7 294
266 272
108 272
7 294
272 108
273 272
7 294
7 294
7 294
7 265
7 294
7 294
7 294
7 294
7 265
7 294
266 272
7 265
281 294
281 105
81 281
281 105
13 258
7 293
7 293
7 273
7 273
7 273
7 273
7 273
7 273
7 273
7 294
106 276
105 281
276 106
105 281
105 281
105 281
105 281
281 105
105 281
105 281
105 281
105 281
281 105
105 281
105 281
105 281
105 281
105 281
105 281
105 281
105 281
105 281
105 281
105 281
105 281
105 281
105 281
105 281
105 281
281 264
272 288
272 288
272 288
272 288
288 272
266 288
266 288
288 266
266 288
266 288
266 288
266 288
266 288
266 288
288 266
105 281
293 266
293 266
266 293
293 266
293 266
266 293
266 293
99 105
105 99
105 99
105 99
105 99
99 105
99 105
99 105
99 105
99 105
99 105
105 99
99 105
99 105
105 99
99 105
99 105
99 105
99 105
99 105
99 105
99 105
105 99
99 105
99 105
99 105
99 105
276 266
99 105
16 293
104 258
273 82
273 82
0 82
290 280
290 280
290 280
280 290
290 280
280 290
108 290
290 280
290 280
280 290
290 280
290 280
280 290
290 280
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
109 99
99 109
99 109
99 109
99 109
99 109
99 109
99 109
109 99
99 109
99 109
109 99
99 109
109 99
99 109
109 99
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
99 109
109 99
99 109
109 99
99 109
109 99
99 109
99 109
99 109
99 109
109 99
99 109
99 109
109 99
99 109
99 109
99 109
99 109
99 109
99 109
109 99
109 99
109 99
109 99
109 99
109 99
109 99
109 99
99 109
109 99
99 109
109 99
109 99
109 99
99 109
265 109
290 288
268 272
268 108
280 290
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
294 290
294 290
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
294 290
290 294
294 290
294 290
290 294
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
294 290
290 294
294 290
290 294
290 294
290 294
294 290
294 290
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
294 290
290 294
290 294
294 290
290 294
294 290
294 290
290 294
290 294
294 290
294 290
294 290
290 294
294 290
290 294
294 290
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
290 294
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
294 290
290 294
290 294
290 294
294 290
294 290
290 294
290 294
294 290
290 294
294 290
294 290
290 294
290 294
294 290
290 294
290 294
294 290
294 290
290 294
290 294
294 290
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
290 294
290 294
294 290
294 290
290 294
294 290
294 290
290 294
294 290
294 290
294 290
294 290
290 294
290 294
294 290
290 294
294 290
294 290
290 294
290 294
294 290
294 290
290 294
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
290 294
290 294
294 290
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
104 264
290 294
290 294
290 294
104 264
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
7 105
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
294 290
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
294 290
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
276 266
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 280
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
294 290
290 294
290 294
290 294
290 294
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
290 294
266 276
290 294
294 290
290 294
294 290
290 294
266 276
294 290
294 290
266 276
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
294 290
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
294 290
290 294
290 294
290 294
294 290
290 294
290 294
294 290
294 290
294 290
290 294
290 294
294 290
294 290
294 290
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
290 294
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
290 294
294 290
290 294
290 294
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
294 290
290 294
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
290 294
294 290
294 290
290 294
290 294
294 290
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
294 290
290 294
290 294
290 294
290 294
294 290
294 290
290 294
290 294
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
290 294
290 294
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
294 290
290 294
290 294
294 290
290 294
290 294
294 290
294 290
290 294
294 290
290 294
294 290
290 294
290 294
294 290
290 294
290 294
294 290
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
290 294
290 294
294 290
294 290
294 290
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
290 294
290 294
290 294
294 290
290 294
290 294
290 294
294 290
294 290
290 294
290 294
290 294
294 290
294 290
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
294 290
290 294
290 294
290 294
290 294
294 290
294 290
294 290
290 294
294 290
290 294
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
290 294
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
294 290
290 294
290 294
294 290
294 290
290 294
290 294
294 290
290 294
290 294
294 290
294 290
290 294
290 294
290 294
294 290
290 294
294 290
290 294
290 294
294 290
290 294
266 264
294 290
266 264
290 294
294 290
290 294
266 264
266 264
290 294
294 290
290 294
290 294
294 290
290 294
290 294
294 290
251 265
265 251
294 290
290 294
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
290 294
294 290
290 294
294 290
294 290
294 290
294 290
290 294
290 294
294 290
290 294
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
290 294
290 294
290 294
294 290
290 294
290 294
266 264
294 290
290 294
266 264
266 264
294 290
290 294
290 294
294 290
294 290
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
294 290
290 294
290 294
294 290
290 294
294 290
290 294
294 290
294 290
294 290
290 294
258 278
82 278
290 294
258 278
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
290 294
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
290 294
266 264
266 264
290 294
290 294
266 264
266 264
290 294
290 294
290 294
266 264
290 294
266 264
290 294
266 264
266 264
266 264
290 294
290 294
266 264
290 294
266 264
290 294
266 264
266 264
290 294
290 294
290 294
290 294
290 294
290 294
290 294
266 264
266 264
290 294
266 264
290 294
266 264
266 264
266 264
266 264
266 264
266 264
290 294
266 264
290 294
290 294
266 264
266 264
290 294
290 294
290 294
266 264
290 294
266 264
266 264
290 294
290 294
290 294
266 264
290 294
266 264
266 264
290 294
266 264
266 264
290 294
290 294
290 294
266 264
290 294
290 294
266 264
290 294
290 294
290 294
266 264
290 294
266 264
290 294
266 264
290 294
266 264
266 264
290 294
266 264
290 294
290 294
266 264
266 264
290 294
266 264
266 264
290 294
290 294
290 294
266 264
266 264
290 294
266 264
290 294
266 264
290 294
290 294
266 264
290 294
266 264
290 294
290 294
266 264
290 294
266 264
266 264
290 294
266 264
290 294
266 264
290 294
290 294
290 294
290 294
266 264
266 264
290 294
266 264
290 294
266 264
266 264
290 294
290 294
290 294
266 264
290 294
266 264
290 294
266 264
290 294
290 294
266 264
266 264
266 264
266 264
290 294
266 264
266 264
290 294
290 294
266 264
290 294
266 264
266 264
290 294
266 264
290 294
290 294
290 294
290 294
266 264
290 294
290 294
266 264
290 294
266 264
290 294
266 264
290 294
266 264
290 294
290 294
290 294
266 264
290 294
290 294
266 264
266 264
290 294
266 264
290 294
266 264
290 294
290 294
266 264
266 264
266 264
290 294
290 294
266 264
266 264
290 294
290 294
266 264
290 294
266 264
266 264
266 264
290 294
290 294
266 264
266 264
290 294
266 264
290 294
290 294
290 294
290 294
266 264
290 294
290 294
290 294
290 294
266 264
266 264
266 264
266 264
290 294
266 264
290 294
290 294
266 264
266 264
290 294
266 264
266 264
290 294
290 294
290 294
266 264
290 294
266 264
290 294
266 264
290 294
290 294
266 264
266 264
290 294
266 264
266 264
266 264
290 294
266 264
290 294
266 264
266 264
266 264
290 294
290 294
290 294
266 264
290 294
290 294
266 264
290 294
290 294
266 264
266 264
290 294
266 264
290 294
266 264
290 294
266 264
290 294
266 264
290 294
290 294
290 294
266 264
290 294
266 264
290 294
266 264
290 294
290 294
266 264
290 294
266 264
290 294
290 294
266 264
266 264
290 294
266 264
290 294
290 294
266 264
266 264
290 294
266 264
290 294
266 264
266 264
290 294
266 264
290 294
266 264
290 294
266 264
290 294
266 264
290 294
290 294
290 294
290 294
266 264
266 264
290 294
290 294
266 264
290 294
290 294
290 294
266 264
290 294
266 264
290 294
290 294
266 264
290 294
290 294
266 264
290 294
266 264
290 294
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
266 264
290 294
290 294
266 264
266 264
266 264
290 294
266 264
290 294
290 294
266 264
290 294
290 294
290 294
265 272
266 264
290 294
266 264
265 272
290 294
265 272
266 264
290 294
290 294
265 272
265 272
266 264
265 272
290 294
290 294
265 272
266 264
290 294
290 294
266 264
265 272
265 272
